settlementDate,settlementPeriod,acceptedprice
2022-01-20,46,136.0
2022-01-20,48,47.29
2022-01-21,1,56.635000000000005
2022-01-21,2,52.042500000000004
2022-01-21,5,7.21
2022-01-21,15,116.0
2022-01-21,17,92.29666666666667
2022-01-21,28,121.47500000000001
2022-01-21,29,116.78999999999999
2022-01-21,31,112.85
2022-01-21,38,126.0
2022-01-21,45,127.0
2022-01-21,46,127.0
2022-01-22,5,95.19999999999999
2022-01-22,40,92.725
2022-01-22,41,127.0
2022-01-22,43,80.535
2022-01-22,48,28.133
2022-01-23,1,36.02466666666667
2022-01-23,2,38.302
2022-01-23,17,28.98
2022-01-23,36,90.51
2022-01-23,37,38.84
2022-01-23,43,100.075
2022-01-23,44,125.68
2022-01-24,26,151.59333333333333
2022-01-24,27,151.72666666666666
2022-01-25,19,109.37
2022-01-25,22,150.0
2022-01-25,23,150.0
2022-01-26,1,75.48166666666667
2022-01-26,2,36.75
2022-01-26,6,85.30250000000001
2022-01-26,7,80.4475
2022-01-26,17,104.0
2022-01-26,37,63.905
2022-01-26,38,67.92
2022-01-26,48,86.42
2022-01-27,1,82.995
2022-01-27,13,76.0
2022-01-27,14,76.0
2022-01-27,15,76.0
2022-01-27,45,102.30666666666667
2022-01-27,46,96.64
2022-01-28,5,82.9075
2022-01-28,12,71.89333333333333
2022-01-28,13,69.47
2022-01-28,15,29.51
2022-01-28,17,30.92
2022-01-28,20,113.84625
2022-01-28,22,127.93375
2022-01-28,23,130.185
2022-01-28,24,118.4075
2022-01-28,29,117.56
2022-01-29,1,29.855
2022-01-29,2,37.81
2022-01-29,11,-2.62
2022-01-29,24,126.66
2022-01-29,25,50.19499999999999
2022-01-29,26,31.435
2022-01-29,28,43.75
2022-01-29,29,1.46
2022-01-30,18,274.755
2022-01-30,19,147.15699999999998
2022-01-30,20,135.19
2022-01-30,36,51.46
2022-01-30,37,41.980000000000004
2022-01-31,28,103.61833333333334
2022-01-31,42,114.0
2022-02-01,31,101.0
2022-02-01,32,101.0
2022-02-01,33,101.0
2022-02-01,39,115.0
2022-02-01,41,92.33333333333333
2022-02-02,17,66.0
2022-02-03,18,145.0
2022-02-04,21,110.735
2022-02-04,22,45.995
2022-02-04,31,6.5
2022-02-06,44,40.5
2022-02-06,45,40.5
2022-02-07,12,33.0
2022-02-07,13,33.0
2022-02-07,17,126.0
2022-02-09,37,122.5
2022-02-09,38,113.66666666666667
2022-02-09,39,260.0
2022-02-09,40,95.0
2022-02-09,41,120.0
2022-02-09,44,50.0
2022-02-10,13,75.0
2022-02-11,21,85.55
2022-02-11,22,95.55
2022-02-11,38,135.0
2022-02-11,39,97.22
2022-02-11,40,107.5
2022-02-12,25,28.67
2022-02-12,33,28.0
2022-02-13,15,22.33666666666667
2022-02-13,16,22.33666666666667
2022-02-13,20,25.204
2022-02-13,21,31.5025
2022-02-13,26,31.276666666666667
2022-02-13,27,31.25
2022-02-13,34,30.01
2022-02-13,35,30.01
2022-02-13,36,17.505000000000003
2022-02-13,37,5.0
2022-02-14,29,-10.91
2022-02-14,30,-10.91
2022-02-14,35,36.0
2022-02-14,42,30.005000000000003
2022-02-14,43,30.005000000000003
2022-02-14,46,77.0
2022-02-14,47,61.333333333333336
2022-02-15,5,77.0
2022-02-15,6,77.0
2022-02-15,31,138.0
2022-02-15,43,2.8
2022-02-15,46,2.32
2022-02-16,3,-10.0175
2022-02-16,4,3.185
2022-02-16,5,5.0
2022-02-16,6,3.17
2022-02-16,7,5.0
2022-02-16,17,145.0
2022-02-16,18,94.43
2022-02-16,19,145.0
2022-02-17,8,-40.0
2022-02-17,44,59.5
2022-02-17,45,43.0
2022-02-17,47,53.666666666666664
2022-02-17,48,53.666666666666664
2022-02-18,1,53.666666666666664
2022-02-18,6,62.0
2022-02-18,7,62.0
2022-02-18,8,62.94
2022-02-19,31,42.0
2022-02-20,4,25.0
2022-02-20,6,25.0
2022-02-20,7,25.0
2022-02-22,5,0.36
2022-02-23,20,21.0
2022-02-24,42,42.302499999999995
2022-02-24,43,2.505
2022-02-25,25,100.0
2022-02-25,26,52.83
2022-02-25,34,101.0
2022-02-25,47,49.0
2022-02-26,11,100.0
2022-02-26,13,100.0
2022-02-26,14,100.0
2022-02-26,33,5.0
2022-02-26,34,5.0
2022-02-27,15,100.0
2022-02-27,16,100.0
2022-02-27,17,100.0
2022-02-27,18,100.0
2022-02-27,19,100.0
2022-02-27,20,100.0
2022-02-27,21,100.0
2022-02-27,22,100.0
2022-02-27,23,100.0
2022-02-27,24,100.0
2022-02-27,25,62.8575
2022-02-27,26,-4.495
2022-02-27,43,1.0
2022-02-27,48,50.25
2022-02-28,1,50.25
2022-03-01,12,67.53
2022-03-01,13,75.64750000000001
2022-03-01,26,121.475
2022-03-01,27,145.85
2022-03-01,28,145.85
2022-03-01,30,142.95
2022-03-01,31,151.0
2022-03-01,36,171.0
2022-03-01,43,120.0
2022-03-01,44,120.0
2022-03-01,45,1.33
2022-03-01,48,50.0
2022-03-02,1,53.98
2022-03-02,2,55.785
2022-03-02,5,24.12
2022-03-02,6,1.28
2022-03-03,48,141.0
2022-03-04,1,123.68666666666667
2022-03-04,2,0.62
2022-03-04,3,98.13333333333333
2022-03-04,31,241.0
2022-03-05,20,145.0
2022-03-05,21,145.25333333333333
2022-03-05,37,155.0
2022-03-05,44,0.43
2022-03-05,45,1.4
2022-03-06,18,175.0233333333333
2022-03-06,19,131.72
2022-03-06,45,107.22
2022-03-07,1,136.53666666666666
2022-03-07,2,150.55166666666668
2022-03-07,6,117.852
2022-03-07,7,110.52333333333333
2022-03-08,35,270.99
2022-03-08,36,270.99
2022-03-10,17,285.29
2022-03-14,29,81.05
2022-03-14,30,1.21
2022-03-16,47,1.14
2022-03-18,48,29.9
2022-03-21,40,61.22333333333333
2022-03-23,42,56.29
2022-03-23,45,56.35
2022-03-24,3,100.62
2022-03-24,20,90.51
2022-03-24,21,62.725
2022-03-24,33,55.87
2022-03-24,42,1.1
2022-03-25,7,153.08
2022-03-25,20,63.11333333333334
2022-03-25,21,68.94
2022-03-26,30,25.4325
2022-03-26,32,65.87
2022-03-26,33,65.83500000000001
2022-03-26,35,103.315
2022-03-26,36,121.0
2022-03-27,25,55.105
2022-03-27,26,54.67
2022-03-28,3,55.48666666666667
2022-03-28,4,75.0
2022-03-28,13,29.545
2022-03-28,14,29.545
2022-03-28,44,86.2
2022-03-30,29,133.37
2022-03-31,39,183.91
2022-04-03,3,116.43666666666668
2022-04-04,7,112.45
2022-04-04,8,112.45
2022-04-04,9,121.35
2022-04-04,10,50.15
2022-04-05,2,39.165
2022-04-08,30,155.0
2022-04-08,31,155.0
2022-04-08,32,155.0
2022-04-08,36,5.0
2022-04-08,37,5.0
2022-04-10,22,160.0
2022-04-10,28,160.0
2022-04-10,29,160.0
2022-04-10,34,160.0
2022-04-10,36,160.0
2022-04-10,38,160.0
2022-04-11,30,140.0
2022-04-11,31,140.0
2022-04-11,44,50.29
2022-04-12,34,76.60499999999999
2022-04-12,35,110.1
2022-04-13,6,50.0
2022-04-13,7,50.0
2022-04-21,15,159.5
2022-04-21,16,41.025
2022-04-26,1,44.699999999999996
2022-04-26,2,31.833333333333332
2022-04-26,44,100.0
2022-04-27,28,100.0
2022-04-28,26,67.13499999999999
2022-04-28,28,61.94333333333333
2022-04-28,29,91.0
2022-04-29,3,77.66
2022-04-29,10,107.1
2022-04-29,13,43.485
2022-04-29,26,47.96
2022-04-30,20,54.945
2022-04-30,21,54.945
2022-05-02,15,167.5
2022-05-02,16,167.5
2022-05-02,17,167.5
2022-05-02,22,166.25
2022-05-02,23,166.25
2022-05-03,23,121.0
2022-05-03,24,111.0
2022-05-03,25,121.0
2022-05-07,9,40.0
2022-05-07,40,80.62
2022-05-15,20,73.12
2022-05-16,40,0.7
2022-05-28,12,52.45
2022-05-28,13,29.175
2022-05-28,24,81.0
2022-05-28,25,84.0
2022-05-28,27,104.0
2022-05-28,28,99.0
2022-05-29,29,77.24000000000001
2022-05-29,30,77.045
2022-05-30,41,110.42
2022-05-30,42,80.92
2022-06-07,48,65.76
2022-06-09,25,180.0
2022-06-09,26,180.0
2022-06-09,31,68.2175
2022-06-20,41,0.7
2022-06-20,42,0.7
2022-06-25,4,123.08666666666666
2022-06-25,5,106.63
2022-06-27,17,45.0
2022-06-27,18,59.73
2022-06-27,19,73.7
2022-06-29,19,77.93
2022-06-29,20,78.05
2022-06-30,22,130.0
2022-06-30,23,130.0
2022-06-30,24,130.0
2022-06-30,25,130.0
2022-06-30,26,130.0
2022-06-30,27,130.0
2022-07-02,19,135.0
2022-07-02,20,135.0
2022-07-02,21,135.0
2022-07-02,22,135.0
2022-07-02,23,135.0
2022-07-03,25,25.53
2022-07-03,26,1.17
2022-07-03,27,1.49
2022-07-03,28,0.99
2022-07-05,24,171.0
2022-07-05,25,171.0
2022-07-05,26,171.0
2022-07-05,27,171.0
2022-07-11,15,125.595
2022-07-11,16,78.22000000000001
2022-07-11,17,32.2
2022-07-11,18,48.446000000000005
2022-07-11,19,113.19
2022-07-11,20,143.24
2022-07-11,21,120.455
2022-07-11,22,150.0
2022-07-11,23,150.0
2022-07-11,24,150.0
2022-07-15,42,171.0
2022-07-17,40,128.68
2022-07-17,41,126.38
2022-07-17,42,129.66500000000002
2022-07-17,43,135.05
2022-07-17,44,118.62
2022-07-17,45,126.0
2022-07-17,46,108.32
2022-07-18,39,213.5666666666667
2022-07-18,40,213.5666666666667
2022-07-18,41,215.0
2022-07-18,42,220.0
2022-07-18,43,105.0
2022-07-18,44,100.0
2022-07-18,45,110.0
2022-07-18,46,117.2
2022-07-19,20,161.0
2022-07-20,39,201.0
2022-07-20,40,203.0
2022-07-22,44,202.92
2022-07-22,45,204.91
2022-07-23,1,204.91
2022-07-23,2,204.91
2022-07-23,4,161.0
2022-07-23,5,161.0
2022-07-24,29,85.26
2022-07-28,24,63.89375
2022-07-29,37,141.39
2022-07-30,37,80.53999999999999
2022-08-02,7,150.0
2022-08-02,8,150.0
2022-08-02,9,150.0
2022-08-02,10,150.0
2022-08-03,40,222.44444444444443
2022-08-03,41,220.85714285714286
2022-08-03,42,219.66666666666666
2022-08-03,43,228.0
2022-08-04,40,250.0
2022-08-07,7,54.99666666666666
2022-08-07,8,-2.8916666666666657
2022-08-07,29,101.6
2022-08-07,30,81.52
2022-08-07,31,60.02333333333333
2022-08-09,11,149.9
2022-08-09,13,150.0
2022-08-10,5,220.89
2022-08-11,17,230.0
2022-08-11,19,230.0
2022-08-11,20,230.0
2022-08-11,31,227.5
2022-08-11,32,227.5
2022-08-11,33,235.0
2022-08-11,35,245.0
2022-08-11,36,245.0
2022-08-11,37,245.0
2022-08-11,38,262.5
2022-08-11,39,253.0
2022-08-11,40,247.5
2022-08-11,41,238.0
2022-08-11,42,280.0
2022-08-11,43,280.0
2022-08-11,44,280.0
2022-08-11,45,280.0
2022-08-11,46,280.0
2022-08-15,16,250.0
2022-08-16,24,279.0
2022-08-17,34,309.5
2022-08-17,35,318.0
2022-08-17,39,298.3333333333333
2022-08-17,40,295.5
2022-08-17,41,295.5
2022-08-18,41,196.95
2022-08-20,36,50.0
2022-08-20,37,50.0
2022-08-22,8,284.0
2022-08-22,20,348.96000000000004
2022-08-22,21,350.0
2022-08-23,15,348.96000000000004
2022-08-23,16,348.96000000000004
2022-08-23,20,349.555
2022-08-23,21,349.555
2022-08-23,22,332.48
2022-08-23,23,341.98
2022-08-23,24,349.3066666666667
2022-08-23,25,349.3066666666667
2022-08-23,26,348.96000000000004
2022-08-23,27,347.92
2022-08-26,34,379.0
2022-08-26,35,379.0
2022-08-27,1,404.0
2022-08-27,2,404.0
2022-08-27,3,404.0
2022-08-27,5,405.4
2022-08-27,6,405.4
2022-08-27,7,395.0
2022-08-28,24,332.44
2022-08-28,25,332.44
2022-09-03,9,202.45
2022-09-04,10,155.0
2022-09-04,11,155.0
2022-09-04,41,220.156
2022-09-04,42,178.3625
2022-09-08,18,240.0
2022-09-08,19,240.0
2022-09-08,20,240.0
2022-09-08,21,230.0
2022-09-08,24,202.83249999999998
2022-09-08,25,210.80374999999998
2022-09-09,36,-50.0
2022-09-10,16,230.0
2022-09-10,22,231.06
2022-09-10,23,232.81333333333336
2022-09-10,24,218.92399999999998
2022-09-10,25,208.8825
2022-09-11,35,322.52
2022-09-12,15,70.53
2022-09-15,47,200.0
2022-09-16,10,132.625
2022-09-17,21,130.0
2022-09-17,22,130.0
2022-09-17,25,130.0
2022-09-17,26,130.0
2022-09-18,19,80.0
2022-09-25,1,180.0
2022-09-25,2,180.0
2022-09-25,5,143.82
2022-09-26,1,31.4
2022-09-26,2,40.57
2022-09-26,3,18.84
2022-09-26,4,0.05999999999999872
2022-09-26,5,3.25
2022-09-26,6,42.88
2022-09-27,26,-20.0
2022-09-28,40,205.0
2022-09-28,41,175.1025
2022-09-30,3,135.16
2022-10-02,22,168.21
2022-10-02,23,168.21
2022-10-04,39,155.385
2022-10-04,40,121.245
2022-10-08,9,34.23
2022-10-15,24,20.51
2022-10-15,25,20.907999999999998
2022-10-15,26,-1.69
2022-10-16,21,0.10000000000000002
2022-10-16,22,0.1
2022-10-19,6,33.81
2022-10-21,38,100.24
2022-10-21,39,79.8
2022-11-07,36,34.77
2022-11-07,37,33.17
2022-11-14,3,24.62
2022-11-16,17,100.0
2022-11-16,18,100.0
2022-11-16,19,100.0
2022-11-16,20,114.00999999999999
2022-11-16,21,110.83
2022-11-16,23,102.55333333333334
2022-11-16,25,112.38499999999999
2022-11-20,38,75.0
2022-11-20,39,75.0
2022-11-21,19,75.0
2022-11-21,20,75.0
2022-11-22,19,159.93
2022-11-24,3,16.650000000000002
2022-11-24,4,17.740000000000002
2022-11-25,8,81.69749999999999
2022-11-26,23,101.51
2022-11-26,24,91.82
2022-11-28,43,156.79
2022-11-29,17,225.0
2022-11-29,18,187.505
2022-11-29,19,160.57
2022-11-29,21,225.0
2022-11-29,22,225.0
2022-11-30,25,193.64
2022-11-30,26,196.94
2022-11-30,27,225.0
2022-11-30,28,224.28
2022-12-01,19,277.84
2022-12-01,23,252.86666666666667
2022-12-01,24,252.81
2022-12-01,26,252.99
2022-12-01,28,253.12
2022-12-01,29,253.115
2022-12-02,33,93.70916666666666
2022-12-02,34,125.106
2022-12-02,36,79.24545454545455
2022-12-02,37,89.54555555555555
2022-12-06,46,44.938
2022-12-07,5,79.38571428571429
2022-12-07,6,174.24
2022-12-07,7,58.35999999999999
2022-12-09,20,293.67
2022-12-09,30,0.3
2022-12-09,31,295.0
2022-12-09,32,295.0
2022-12-12,32,153.93666666666667
2022-12-12,37,316.0
2022-12-12,38,316.0
2022-12-13,31,320.0
2022-12-13,42,148.89499999999998
2022-12-13,43,153.22
2022-12-14,1,0.3
2022-12-14,16,250.0
2022-12-14,17,250.0
2022-12-14,18,326.12
2022-12-14,19,310.34
2022-12-14,20,310.91
2022-12-14,21,258.385
2022-12-14,22,265.37
2022-12-14,23,250.0
2022-12-14,24,225.0
2022-12-15,39,250.0
2022-12-15,40,246.56
2022-12-16,27,280.0
2022-12-16,28,276.6666666666667
2022-12-16,30,280.0
2022-12-16,31,270.0
2022-12-16,32,258.0
2022-12-16,37,240.0
2022-12-16,38,240.0
2022-12-16,39,240.0
2022-12-16,42,200.0
2022-12-16,43,200.0
2022-12-17,37,233.42
2022-12-17,43,107.695
2022-12-17,44,175.0
2022-12-17,45,140.855
2022-12-17,48,149.40499999999997
2022-12-18,1,153.07999999999998
2022-12-18,6,173.8983333333333
2022-12-18,7,128.32750000000001
2022-12-18,11,0.3
2022-12-18,14,29.536666666666665
2022-12-18,42,32.095
2022-12-18,46,-8.336000000000002
2022-12-18,47,0.3
2022-12-18,48,52.318
2022-12-19,1,18.41
2022-12-19,2,2.1
2022-12-19,4,5.987500000000001
2022-12-19,5,21.06
2022-12-19,7,0.0
2022-12-19,13,154.64999999999998
2022-12-19,16,187.12333333333333
2022-12-19,17,194.92875
2022-12-19,18,181.53866666666667
2022-12-19,19,107.8175
2022-12-19,22,154.4925
2022-12-19,23,96.11000000000001
2022-12-19,24,112.11
2022-12-19,26,67.44500000000001
2022-12-19,28,65.355
2022-12-20,19,149.34333333333333
2022-12-20,20,169.85899999999998
2022-12-20,21,119.55625
2022-12-20,22,115.51142857142857
2022-12-21,5,116.12
2022-12-21,6,120.38
2022-12-21,7,113.95
2022-12-21,33,77.43
2022-12-21,34,94.00999999999999
2022-12-21,42,86.9675
2022-12-21,43,102.0
2022-12-22,15,149.72
2022-12-22,20,165.68
2022-12-22,36,146.51
2022-12-22,37,138.9
2022-12-22,42,141.31
2022-12-23,17,125.24
2022-12-23,18,122.11
2022-12-23,21,90.30055555555555
2022-12-23,22,58.01
2022-12-23,23,70.32071428571429
2022-12-23,26,60.977999999999994
2022-12-23,27,0.3
2022-12-23,32,101.3775
2022-12-24,29,31.935000000000002
2022-12-24,30,34.0225
2022-12-24,36,45.73
2022-12-24,37,80.5
2022-12-24,39,50.18333333333334
2022-12-24,42,53.94
2022-12-25,5,0.0
2022-12-25,6,0.0
2022-12-25,21,49.53
2022-12-25,22,93.05
2022-12-25,27,118.06
2022-12-25,28,111.76500000000001
2022-12-25,35,27.7375
2022-12-25,36,20.0
2022-12-25,37,25.24
2022-12-26,8,-30.0
2022-12-26,9,-30.0
2022-12-26,20,-6.721666666666667
2022-12-26,21,-22.325
2022-12-26,33,78.42
2022-12-26,34,115.76666666666665
2022-12-26,35,118.14
2022-12-26,36,106.72999999999999
2022-12-26,39,79.96
2022-12-26,40,68.32
2022-12-26,42,55.76333333333333
2022-12-26,43,58.08
2022-12-26,44,41.42166666666667
2022-12-27,4,5.68
2022-12-27,31,27.0
2022-12-27,32,27.0
2022-12-27,33,78.42
2022-12-27,38,49.12
2022-12-27,39,49.12
2022-12-27,48,-29.035
2022-12-28,1,-24.95
2022-12-28,9,-91.625
2022-12-28,39,75.0
2022-12-28,40,75.0
2022-12-29,4,-33.535
2022-12-29,5,-39.98
2022-12-29,6,-64.14
2022-12-29,46,-30.46
2022-12-29,47,-33.74333333333333
2022-12-29,48,-21.38
2022-12-30,1,-19.59
2022-12-30,2,-18.7
2022-12-30,4,-46.608
2022-12-30,5,-50.0
2022-12-30,6,-52.56
2022-12-30,10,-49.99666666666667
2022-12-30,11,-53.63333333333333
2023-01-01,6,-23.78
2023-01-01,7,-23.59
2023-01-01,39,120.89
2023-01-01,41,121.88
2023-01-01,42,121.505
2023-01-01,43,121.78
2023-01-01,44,121.985
2023-01-01,45,118.62
2023-01-01,46,121.94
2023-01-01,48,29.683333333333334
2023-01-02,1,75.2
2023-01-02,2,80.90166666666667
2023-01-02,3,71.32142857142857
2023-01-02,4,54.160000000000004
2023-01-02,5,12.99733333333333
2023-01-02,6,0.5260000000000001
2023-01-02,7,3.62125
2023-01-02,8,-0.915
2023-01-02,9,-0.5599999999999994
2023-01-02,10,-15.0
2023-01-03,14,62.3575
2023-01-03,15,66.1425
2023-01-03,16,110.28
2023-01-03,23,16.425
2023-01-03,27,48.8425
2023-01-03,28,50.876
2023-01-03,29,71.98333333333333
2023-01-03,41,64.41
2023-01-03,42,79.24
2023-01-04,18,70.31875
2023-01-04,19,52.413333333333334
2023-01-04,37,42.5
2023-01-04,38,43.0
2023-01-04,42,33.193333333333335
2023-01-04,43,34.33
2023-01-04,44,36.004999999999995
2023-01-04,45,35.31
2023-01-04,46,35.88333333333333
2023-01-05,6,47.51
2023-01-05,7,57.11
2023-01-05,23,60.1525
2023-01-05,24,60.13875
2023-01-05,25,55.0
2023-01-05,26,62.38199999999999
2023-01-05,27,48.0
2023-01-05,28,41.248333333333335
2023-01-05,29,62.2975
2023-01-05,30,56.4475
2023-01-05,31,35.2
2023-01-05,33,63.48333333333333
2023-01-05,36,63.7
2023-01-05,37,67.44
2023-01-05,40,13.0
2023-01-05,41,35.66
2023-01-05,45,20.015
2023-01-05,46,22.346666666666668
2023-01-05,47,-24.4
2023-01-06,21,40.32
2023-01-06,22,54.46333333333334
2023-01-06,23,31.185000000000002
2023-01-06,26,54.56333333333333
2023-01-06,27,37.9375
2023-01-06,28,55.27333333333333
2023-01-06,31,35.593333333333334
2023-01-06,32,26.01
2023-01-06,33,56.785000000000004
2023-01-06,34,113.34
2023-01-06,36,51.0
2023-01-06,37,78.56
2023-01-06,39,31.0
2023-01-06,40,22.526
2023-01-06,41,19.305
2023-01-06,42,1.0
2023-01-06,43,-9.571428571428571
2023-01-06,44,-7.833333333333333
2023-01-07,1,53.114999999999995
2023-01-07,2,34.166666666666664
2023-01-07,17,47.02
2023-01-07,18,58.504999999999995
2023-01-07,19,29.482499999999998
2023-01-07,20,42.52333333333333
2023-01-07,22,40.356
2023-01-07,23,34.35142857142857
2023-01-07,24,30.206363636363633
2023-01-07,25,18.177500000000002
2023-01-07,26,14.434444444444445
2023-01-07,27,26.421999999999997
2023-01-07,28,25.334444444444443
2023-01-07,29,34.0
2023-01-07,30,17.17
2023-01-07,36,14.395999999999997
2023-01-07,37,3.75
2023-01-07,38,1.0
2023-01-07,40,-15.0
2023-01-07,41,-15.0
2023-01-08,5,-30.06
2023-01-08,11,10.15
2023-01-08,43,12.666666666666666
2023-01-08,44,11.0
2023-01-08,45,11.0
2023-01-08,46,7.333333333333333
2023-01-08,47,20.5775
2023-01-09,2,13.44111111111111
2023-01-09,3,9.7
2023-01-09,6,-8.0
2023-01-09,7,0.0
2023-01-09,8,-20.0
2023-01-09,22,109.57
2023-01-09,23,48.026666666666664
2023-01-09,34,123.98
2023-01-09,35,115.745
2023-01-09,36,120.87
2023-01-09,44,11.448333333333332
2023-01-09,45,10.0
2023-01-09,46,15.0
2023-01-09,47,21.832
2023-01-09,48,14.0
2023-01-10,3,21.030833333333334
2023-01-10,4,22.34
2023-01-10,6,21.0225
2023-01-10,7,13.964999999999998
2023-01-10,8,15.054000000000002
2023-01-10,9,16.333333333333332
2023-01-10,10,16.333333333333332
2023-01-10,11,5.0
2023-01-10,12,13.842727272727274
2023-01-10,13,62.13
2023-01-10,14,33.57
2023-01-10,18,47.13999999999999
2023-01-10,19,61.31
2023-01-10,20,38.9725
2023-01-10,21,39.23500000000001
2023-01-10,22,52.695
2023-01-10,26,31.0
2023-01-10,27,31.0
2023-01-10,42,18.385555555555555
2023-01-10,43,7.3999999999999995
2023-01-10,45,0.0
2023-01-10,46,0.0
2023-01-11,1,-24.0
2023-01-11,2,-24.0
2023-01-11,3,-24.99
2023-01-11,19,62.0
2023-01-11,20,25.1325
2023-01-11,21,41.333333333333336
2023-01-11,22,32.333333333333336
2023-01-11,23,7.546250000000001
2023-01-11,24,0.0
2023-01-12,3,-11.264999999999999
2023-01-12,4,-12.3425
2023-01-12,18,99.38
2023-01-12,20,70.13499999999999
2023-01-12,22,34.213
2023-01-12,23,55.56833333333333
2023-01-12,24,16.435
2023-01-12,25,0.0
2023-01-12,26,36.69
2023-01-12,27,6.753333333333334
2023-01-12,28,5.728
2023-01-13,20,55.68333333333334
2023-01-13,21,47.58625
2023-01-13,22,42.483333333333334
2023-01-13,23,35.79
2023-01-13,35,84.74000000000001
2023-01-13,36,78.47666666666667
2023-01-13,37,76.69
2023-01-13,38,42.69
2023-01-13,40,42.0
2023-01-13,41,42.0
2023-01-13,42,45.69
2023-01-13,47,28.224999999999998
2023-01-13,48,25.304999999999996
2023-01-14,1,39.06857142857143
2023-01-14,2,37.27333333333333
2023-01-14,4,1.832
2023-01-14,5,1.02375
2023-01-14,6,-7.988461538461538
2023-01-14,7,-9.053636363636365
2023-01-14,8,-36.24
2023-01-14,9,-50.0
2023-01-14,20,41.295
2023-01-14,21,33.251666666666665
2023-01-14,22,17.677999999999997
2023-01-14,23,9.255
2023-01-14,24,0.1
2023-01-14,25,8.39125
2023-01-14,26,4.974
2023-01-14,27,9.18
2023-01-14,28,-30.192
2023-01-14,29,-25.5475
2023-01-14,31,0.71
2023-01-14,33,0.71
2023-01-14,44,-99.2
2023-01-14,45,-30.156
2023-01-15,18,0.71
2023-01-15,21,33.50666666666667
2023-01-15,22,25.2
2023-01-15,23,17.0605
2023-01-15,24,15.209999999999999
2023-01-15,26,9.691666666666666
2023-01-15,27,3.40875
2023-01-15,28,8.38142857142857
2023-01-15,29,14.159999999999998
2023-01-15,37,66.58666666666666
2023-01-15,38,67.79666666666667
2023-01-16,18,50.97
2023-01-16,19,50.72
2023-01-16,20,60.19
2023-01-16,30,69.0
2023-01-16,42,51.06
2023-01-16,44,27.869999999999997
2023-01-16,45,33.74
2023-01-17,10,55.173333333333325
2023-01-17,11,42.0
2023-01-17,12,46.26666666666667
2023-01-17,16,144.37
2023-01-17,17,76.7125
2023-01-17,33,94.33333333333333
2023-01-17,35,94.0
2023-01-17,36,94.0
2023-01-17,37,94.0
2023-01-17,38,65.0
2023-01-17,39,100.16
2023-01-17,44,55.24
2023-01-17,46,54.63333333333333
2023-01-18,6,48.79
2023-01-18,11,41.445
2023-01-18,12,42.495
2023-01-18,14,48.97428571428571
2023-01-18,15,29.8
2023-01-18,43,54.1
2023-01-18,44,55.093333333333334
2023-01-18,45,55.14
2023-01-19,6,71.67
2023-01-19,7,29.12
2023-01-19,21,131.09
2023-01-19,22,130.42
2023-01-19,24,113.45
2023-01-19,25,87.83333333333333
2023-01-19,47,72.965
2023-01-19,48,66.99166666666667
2023-01-20,2,64.99833333333333
2023-01-20,3,64.95916666666666
2023-01-20,4,52.568125
2023-01-20,5,50.7825
2023-01-20,21,93.44
2023-01-20,24,121.06
2023-01-20,25,122.74
2023-01-20,27,121.25
2023-01-20,28,124.83
2023-01-21,6,50.7
2023-01-21,7,63.235
2023-01-21,22,97.375
2023-01-23,2,97.90333333333332
2023-01-23,3,98.15750000000001
2023-01-23,42,106.74333333333334
2023-01-24,24,78.4525
2023-01-24,40,46.480000000000004
2023-01-25,20,98.765
2023-01-25,21,73.16749999999999
2023-01-25,26,57.06166666666667
2023-01-25,27,62.43000000000001
2023-01-25,28,93.33
2023-01-25,32,111.32
2023-01-25,40,80.0
2023-01-25,43,115.59
2023-01-26,41,112.0
2023-01-27,30,122.24
2023-01-27,33,120.8
2023-01-27,34,120.14
2023-01-27,37,75.0
2023-01-27,38,75.0
2023-01-27,47,63.95166666666666
2023-01-27,48,70.41833333333334
2023-01-28,1,70.0
2023-01-28,43,95.64333333333333
2023-01-28,44,102.8
2023-01-29,1,77.7025
2023-01-29,2,70.0
2023-01-29,4,61.2
2023-01-29,5,40.0
2023-01-29,8,40.0
2023-01-29,9,40.0
2023-01-30,4,20.67
2023-01-30,5,20.67
2023-01-30,16,-1.045
2023-01-30,30,109.985
2023-01-30,31,109.97
2023-01-30,34,132.275
2023-01-30,37,149.8
2023-01-30,46,60.3
2023-01-30,47,50.0
2023-01-31,1,87.43
2023-01-31,2,21.411666666666665
2023-01-31,3,33.49
2023-01-31,35,112.655
2023-01-31,41,80.0
2023-02-01,45,35.0
2023-02-01,46,38.46666666666667
2023-02-01,48,40.82
2023-02-02,1,61.093333333333334
2023-02-02,4,19.380000000000003
2023-02-02,5,12.475
2023-02-02,6,12.475
2023-02-02,7,8.0
2023-02-02,8,-1.1566666666666687
2023-02-02,36,32.211
2023-02-02,48,16.919999999999998
2023-02-03,1,18.143333333333334
2023-02-03,2,25.33
2023-02-03,13,28.500999999999998
2023-02-03,25,74.635
2023-02-06,16,122.45
2023-02-06,17,124.595
2023-02-06,18,97.15
2023-02-06,19,61.24
2023-02-06,20,91.3
2023-02-06,22,90.03999999999999
2023-02-06,23,95.0
2023-02-06,32,70.86
2023-02-06,40,93.355
2023-02-06,44,75.28333333333333
2023-02-07,1,100.68
2023-02-07,2,122.84
2023-02-07,10,104.505
2023-02-07,12,170.67
2023-02-07,20,102.61
2023-02-07,21,105.64714285714285
